"YEAR","CASEID","REGION","FAMINCOME","PERNUM","LINENO","WT20","AGE","SEX","RACE","MARST","CITIZEN","BPL","EDUCYRS","EMPSTAT","FULLPART","KIDUND18","ACT_CAREHH","ACT_CARENHH","ACT_EDUC","ACT_FOOD","ACT_HHACT","ACT_PCARE","ACT_PHONE","ACT_PROFSERV","ACT_PURCH","ACT_RELIG","ACT_SOCIAL","ACT_SPORTS","ACT_TRAVEL","ACT_VOL","ACT_WORK","BLS_PCARE_SLEEP","Sleep_Time","Time_Use"
2020,20201110201912,3,14,1,1,3763803.620179,66,1,100,1,1,9900,112,1,1,0,0,0,0,0,0,390,0,0,0,0,30,0,90,0,930,390,390,1440
2020,20201110201914,2,12,1,1,3539617.845034,69,1,100,1,1,9900,217,5,99,0,0,0,0,40,30,540,0,0,210,0,540,0,80,0,0,510,510,1440
2020,20201110201916,3,16,1,1,4876479.608993,61,2,100,1,1,9900,217,1,2,0,0,0,0,155,65,580,0,0,20,60,360,0,95,0,0,540,540,1335
2020,20201110201918,2,9,1,1,5094149.114827,51,2,100,4,1,9900,213,1,1,0,0,0,0,150,60,990,0,0,0,0,120,0,120,0,0,870,870,1440
2020,20201110201919,4,14,1,1,9495032.773259,75,1,100,1,1,9900,217,5,99,0,0,0,0,75,0,580,0,0,60,0,655,0,70,0,0,555,555,1440
2020,20201110201923,1,14,1,1,4174325.363716,45,1,100,5,1,9900,217,1,1,1,35,0,0,45,175,525,0,0,10,0,60,0,140,0,450,495,495,1440
2020,20201110201925,3,13,1,1,4542487.145492,77,1,100,2,1,9900,112,1,1,0,0,0,0,50,37,592,0,0,0,0,270,0,100,0,351,450,450,1400
2020,20201110201943,2,15,1,1,9930162.661833,63,1,100,1,1,9900,112,1,1,0,0,0,0,50,225,655,0,0,0,0,510,0,0,0,0,630,630,1440
2020,20201110201944,3,11,1,1,8114892.68428,38,2,110,6,1,9900,316,1,1,1,0,0,0,60,20,570,33,0,0,0,170,0,37,0,550,480,480,1440
2020,20201110201945,1,15,1,1,1750575.430289,75,1,100,4,1,9900,316,1,2,0,0,0,0,65,400,550,25,0,0,0,250,120,30,0,0,540,540,1440
2020,20201110201947,4,11,1,1,5840247.015137,25,1,100,6,4,30025,215,2,1,0,0,0,0,30,82,660,25,0,0,0,643,0,0,0,0,660,660,1440
2020,20201110201950,3,14,1,1,3693422.44,41,2,100,1,1,9900,316,1,1,1,60,0,0,70,165,680,0,0,180,0,120,90,0,0,30,660,660,1395
2020,20201110201953,3,7,1,1,1.4624496269637E7,58,2,100,1,1,9900,111,5,99,0,0,0,0,30,390,725,0,0,0,0,295,0,0,0,0,665,665,1440
2020,20201110201954,3,11,1,1,1.9519451779662E7,38,1,110,6,1,9900,215,2,1,1,180,0,0,30,140,356,0,0,80,0,60,0,99,0,495,266,266,1440
2020,20201110201956,1,13,1,1,7872319.79048,58,2,100,4,1,9900,316,5,99,0,0,0,0,30,270,420,0,0,0,0,720,0,0,0,0,420,420,1440
2020,20201110201957,4,15,1,1,2.6705589197348E7,30,2,100,6,1,9900,217,1,1,0,0,0,0,50,62,270,240,0,0,0,105,60,0,0,653,255,255,1440
2020,20201110201959,3,15,1,1,6167204.567511,34,2,100,1,1,9900,217,2,2,1,145,0,0,190,80,450,0,0,0,90,150,20,225,0,90,400,400,1440
2020,20201110201960,3,10,1,1,1.5094089692547E7,48,1,100,1,1,9900,217,1,1,1,30,0,0,95,240,445,0,0,0,0,180,0,0,0,450,410,410,1440
2020,20201110201963,4,5,1,1,5193002.996622,32,1,100,6,1,9900,214,4,99,1,85,0,0,10,240,645,0,60,120,0,270,0,10,0,0,600,600,1440
2020,20201110201976,4,14,1,1,9252914.809374,62,2,100,4,1,9900,214,5,99,0,0,205,0,20,263,515,0,0,45,0,165,90,95,0,0,450,450,1398
2020,20201110201979,3,12,1,1,9092362.274593,42,2,110,6,1,9900,112,1,1,1,15,0,0,20,108,645,0,0,40,0,37,0,65,0,510,540,540,1440
2020,20201110201986,1,15,1,1,1.3280207565915E7,40,2,100,1,1,9900,214,1,1,1,95,0,0,25,177,585,45,0,0,0,483,0,0,0,20,585,585,1430
2020,20201110201987,3,8,1,1,3896385.493775,66,2,100,1,1,9900,316,5,99,0,5,0,0,65,340,475,0,0,0,0,540,15,0,0,0,390,390,1440
2020,20201110201988,1,16,1,1,1.3554977183068E7,52,2,100,1,1,9900,316,1,1,0,0,0,0,110,325,600,0,0,55,0,268,60,22,0,0,570,570,1440
2020,20201110201989,3,14,1,1,7100433.92813,71,2,100,1,1,9900,316,1,2,0,0,60,0,50,100,600,0,0,195,0,160,0,75,175,0,570,570,1415
2020,20201110201991,2,7,1,1,1.2249606206553E7,64,1,100,4,1,9900,214,5,99,0,0,0,0,20,361,495,60,0,0,0,474,0,30,0,0,475,475,1440
2020,20201110201992,2,8,1,1,4348179.096107,31,2,100,6,1,9900,316,1,1,0,0,0,0,60,210,630,0,0,0,0,540,0,0,0,0,630,630,1440
2020,20201110201994,4,10,1,1,4662291.392654,65,1,100,4,1,9900,214,1,2,0,0,0,0,195,135,500,0,0,0,0,290,90,50,0,180,500,500,1440
2020,20201110201997,4,15,1,1,4029847.32827,37,2,100,1,1,9900,316,2,1,1,75,0,0,125,245,646,0,0,10,0,150,75,114,0,0,586,586,1440
2020,20201110202003,2,10,1,1,1.0557741238073E7,75,2,100,4,1,9900,213,5,99,0,0,0,0,45,360,690,135,0,0,0,210,0,0,0,0,690,690,1440
2020,20201110202010,3,12,1,1,7590913.004548,44,1,110,1,5,26020,217,1,1,1,0,0,300,45,0,480,0,2,0,146,418,0,32,0,0,465,465,1423
2020,20201110202016,4,16,1,1,9007262.06507,53,2,100,1,1,9900,217,1,2,0,0,0,0,189,0,840,45,0,2,0,150,90,124,0,0,780,780,1440
2020,20201110202018,4,12,1,1,8911179.671049,32,2,100,1,1,9900,214,1,1,1,25,0,0,15,240,465,0,0,30,0,0,0,155,0,385,415,415,1315
2020,20201110202021,4,16,1,1,1.6579836838793E7,50,2,100,1,1,9900,316,1,1,1,30,0,0,60,220,465,60,0,105,0,0,0,25,0,475,420,420,1440
2020,20201110202028,2,15,1,1,2572304.932653,78,2,100,3,1,9900,321,1,1,0,0,0,60,105,260,570,20,0,0,60,305,60,0,0,0,540,540,1440
2020,20201110202029,2,8,1,1,3.2915796956319E7,46,1,100,1,1,9900,112,5,99,0,0,0,0,90,150,780,60,0,0,0,360,0,0,0,0,735,735,1440
2020,20201110202032,3,15,1,1,4429101.898486,67,2,100,1,1,9900,214,1,1,0,0,0,0,45,45,518,6,0,97,0,642,0,87,0,0,463,463,1440
2020,20201110202033,2,12,1,1,1851922.42034,85,2,100,3,1,9900,214,5,99,0,0,2,0,60,90,639,0,0,60,0,499,0,55,0,0,639,639,1405
2020,20201110202038,2,13,1,1,3441108.296889,55,1,100,4,1,9900,214,1,1,0,0,60,0,20,565,450,30,0,10,0,300,0,5,0,0,450,450,1440
2020,20201110202043,3,13,1,1,2731743.902829,66,2,110,6,2,11000,214,5,99,0,0,0,0,20,40,390,0,0,60,0,930,0,0,0,0,390,390,1440
2020,20201110202044,2,14,1,1,2396392.654042,48,1,100,1,4,45212,217,1,1,1,0,0,0,120,0,560,0,0,0,0,600,0,40,0,120,560,560,1440
2020,20201110202056,3,13,1,1,1.1572886171708E7,72,2,100,1,1,9900,111,5,99,0,0,0,0,55,0,965,0,0,0,0,390,0,0,0,0,930,930,1410
2020,20201110202060,1,13,1,1,4966921.449992,49,2,100,1,1,9900,213,1,2,0,0,0,0,40,615,665,0,0,0,0,120,0,0,0,0,635,635,1440
2020,20201110202062,3,13,1,1,7336177.659857,70,1,100,6,1,9900,321,5,99,0,0,0,0,25,75,750,0,30,45,0,420,0,95,0,0,710,710,1440
2020,20201110202064,2,8,1,1,1.374849656211E7,79,2,100,3,1,9900,112,5,99,0,0,60,0,45,88,660,120,0,5,28,414,0,20,0,0,630,630,1440
2020,20201110202065,3,10,1,1,3.4126690897832E7,33,1,110,6,1,9900,112,5,99,0,0,0,0,5,2,778,0,0,2,0,630,15,8,0,0,733,733,1440
2020,20201110202069,4,6,1,1,2914315.494669,63,1,100,6,3,45300,213,5,99,0,0,0,0,30,30,360,0,0,0,0,1020,0,0,0,0,360,360,1440
2020,20201110202071,4,12,1,1,1.4655497372685E7,75,2,100,3,1,9900,112,5,99,0,0,0,0,140,140,420,0,0,155,0,450,0,135,0,0,390,390,1440
2020,20201110202075,3,4,1,1,1.5971794437442E7,80,1,100,3,1,9900,112,5,99,0,0,0,0,30,440,600,0,0,300,0,30,0,40,0,0,600,600,1440
2020,20201110202082,4,14,1,1,4597325.051561,44,1,100,1,1,9900,112,1,1,1,0,0,0,120,0,480,0,0,0,0,840,0,0,0,0,480,480,1440
2020,20201110202086,3,15,1,1,3792509.757074,38,2,100,1,1,9900,316,1,1,1,240,0,0,60,345,595,20,0,0,0,135,30,0,0,0,585,585,1425
2020,20201110202087,4,16,1,1,1.1528138721134E7,54,2,100,1,1,9900,213,1,1,0,0,0,0,10,30,560,0,0,0,0,280,30,30,0,500,480,480,1440
2020,20201110202088,2,7,1,1,3035398.681936,64,2,100,3,1,9900,214,5,99,0,0,0,0,30,30,540,0,0,0,95,745,0,0,0,0,540,540,1440
2020,20201110202089,2,11,1,1,3360143.079965,55,2,100,1,1,9900,217,1,1,0,0,0,0,60,270,600,180,0,0,0,330,0,0,0,0,600,600,1440
2020,20201110202090,2,5,1,1,5184327.383877,45,2,100,1,1,9900,213,5,99,0,0,0,0,35,230,640,0,0,0,90,425,0,20,0,0,580,580,1440
2020,20201110202094,3,5,1,1,6449106.849739,69,1,110,4,1,9900,112,5,99,0,0,0,0,30,420,630,0,0,0,0,360,0,0,0,0,630,630,1440
2020,20201110202097,3,3,1,1,2959552.440995,62,1,110,6,1,9900,213,4,99,0,0,0,0,30,305,255,0,0,121,0,480,169,80,0,0,240,240,1440
2020,20201110202108,3,14,1,1,8896546.449291,77,2,110,3,4,26060,316,5,99,0,0,0,0,90,60,570,0,0,0,0,720,0,0,0,0,510,510,1440
2020,20201110202109,3,15,1,1,1.5310237966664E7,58,2,100,1,1,9900,316,1,2,0,0,0,0,15,90,375,0,0,30,0,165,0,35,0,730,300,300,1440
2020,20201110202111,2,9,1,1,5100115.260579,73,2,100,1,1,9900,112,5,99,0,0,0,0,55,10,660,0,0,10,190,495,0,20,0,0,600,600,1440
2020,20201110202113,1,6,1,1,1.0278490487746E7,71,2,110,3,4,26000,217,5,99,0,0,0,0,40,260,660,0,0,0,0,480,0,0,0,0,660,660,1440
2020,20201110202114,3,16,1,1,1.686395047111E7,48,2,100,1,5,15000,217,5,99,1,140,0,0,60,300,510,0,120,90,0,180,0,40,0,0,510,510,1440
2020,20201110202117,3,16,1,1,1.4838822359024E7,45,2,100,1,1,9900,320,5,99,1,0,0,0,110,330,575,195,0,60,0,105,65,0,0,0,505,505,1440
2020,20201110202118,2,8,1,1,7118849.146738,71,2,100,1,1,9900,213,5,99,0,0,0,0,90,75,400,0,0,0,70,588,90,24,103,0,330,330,1440
2020,20201110202119,3,10,1,1,5648769.544415,27,2,100,6,1,9900,217,1,1,0,0,50,0,80,305,595,0,0,50,0,265,30,65,0,0,540,540,1440
2020,20201110202120,3,9,1,1,5035363.735177,67,2,100,6,1,9900,217,5,99,0,0,0,0,0,210,690,0,0,0,0,540,0,0,0,0,630,630,1440
2020,20201110202127,4,16,1,1,2484202.112764,44,1,131,1,5,52100,217,1,1,1,160,0,0,120,180,475,30,0,60,0,395,0,20,0,0,475,475,1440
2020,20201110202128,3,11,1,1,1.1758389507368E7,71,1,100,1,1,9900,215,5,99,0,0,0,0,40,210,770,0,0,0,0,420,0,0,0,0,770,770,1440
2020,20201110202132,4,14,1,1,5103149.108653,78,2,110,3,1,9900,321,5,99,0,0,0,0,60,190,490,180,120,0,90,250,60,0,0,0,460,460,1440
2020,20201110202138,4,14,1,1,2.733065335335E7,56,1,100,1,3,20000,111,1,1,0,0,0,0,120,0,675,0,0,0,0,65,0,20,0,560,600,600,1440
2020,20201110202149,4,15,1,1,7623040.241233,31,1,100,6,1,9900,217,1,1,0,0,0,0,30,160,500,0,0,0,0,690,60,0,0,0,480,480,1440
2020,20201110202150,3,6,1,1,1.0519631025793E7,61,2,100,6,1,9900,112,2,1,0,0,0,0,30,270,480,0,0,0,0,540,0,0,0,120,450,450,1440
2020,20201110202151,4,6,1,1,1.2981081040857E7,34,2,131,1,5,50000,112,1,2,1,515,0,0,60,210,655,0,0,0,0,0,0,0,0,0,625,625,1440
2020,20201110202153,3,15,1,1,7499121.815592,68,1,100,1,1,9900,316,5,99,0,0,0,0,30,360,570,15,0,0,0,465,0,0,0,0,540,540,1440
2020,20201110202154,2,12,1,1,1.4927479930995E7,27,1,100,6,1,9900,217,1,1,0,0,0,0,75,0,630,0,0,135,0,480,0,120,0,0,570,570,1440
2020,20201110202159,4,15,1,1,6408488.592323,31,1,100,1,1,9900,214,1,1,0,0,0,0,50,20,570,0,0,0,0,800,0,0,0,0,540,540,1440
2020,20201110202161,4,15,1,1,9855364.587219,41,1,131,1,5,52100,316,1,1,1,344,0,0,32,50,504,0,0,0,0,30,0,0,0,480,500,500,1440
2020,20201110202167,4,15,1,1,1.1045699775003E7,33,2,100,1,1,9900,320,1,1,0,0,0,0,65,75,665,20,0,0,0,90,135,30,0,360,665,665,1440
2020,20201110202169,4,12,1,1,3531590.908834,65,2,100,1,1,9900,214,5,99,0,0,0,0,60,150,620,0,0,0,0,610,0,0,0,0,585,585,1440
2020,20201110202173,3,11,1,1,1.3247788716034E7,67,2,100,1,1,9900,112,5,99,0,0,0,0,65,200,600,30,0,30,0,470,0,45,0,0,600,600,1440
2020,20201110202178,2,15,1,1,2071259.561587,70,2,100,1,1,9900,213,5,99,0,0,0,0,65,140,480,0,0,0,0,755,0,0,0,0,480,480,1440
2020,20201110202181,3,11,1,1,5438491.306618,74,2,100,3,1,9900,214,1,2,0,0,0,0,30,140,1045,0,0,0,0,185,0,40,0,0,1015,1015,1440
2020,20201110202189,3,10,1,1,6211734.75253,77,2,100,1,1,9900,112,5,99,0,0,0,0,50,10,620,0,0,0,90,530,0,20,0,0,570,570,1320
2020,20201110202190,2,15,1,1,4159043.94906,34,1,100,1,1,9900,316,1,1,1,135,0,0,125,720,330,0,0,0,0,105,0,25,0,0,330,330,1440
2020,20201110202192,3,16,1,1,4556199.867792,65,1,100,1,1,9900,316,5,99,0,0,0,0,90,60,600,0,0,0,0,540,90,60,0,0,600,600,1440
2020,20201110202195,3,9,1,1,4111506.020222,57,2,100,1,1,9900,214,1,1,0,0,0,0,105,435,570,0,0,20,0,280,0,30,0,0,570,570,1440
2020,20201110202197,3,13,1,1,1.8563338902564E7,68,2,100,4,1,9900,111,1,2,0,0,0,0,60,105,500,0,0,0,0,130,0,45,0,540,450,450,1380
2020,20201110202201,4,9,1,1,2.3577212484318E7,32,1,100,4,4,20000,109,1,1,1,0,0,0,0,260,810,0,0,30,0,325,0,15,0,0,810,810,1440
2020,20201110202207,1,6,1,1,7001284.321573,67,2,100,6,4,45730,316,5,99,0,0,5,0,106,345,600,20,0,15,0,285,0,64,0,0,600,600,1440
2020,20201110202208,2,16,1,1,7178467.548962,57,1,100,1,1,9900,316,1,1,0,0,0,0,135,285,495,0,20,40,0,280,0,105,0,60,440,440,1420
2020,20201110202211,3,13,1,1,1.1947386530433E7,39,2,100,3,1,9900,320,1,1,1,85,0,0,15,20,535,30,0,0,0,80,45,145,100,385,495,495,1440
2020,20201110202212,2,11,1,1,4010713.905231,71,1,100,1,1,9900,217,5,99,0,30,375,0,60,130,480,0,0,5,0,225,0,75,0,0,480,480,1380
2020,20201110202214,1,10,1,1,2225085.725222,85,1,100,3,1,9900,217,5,99,0,0,0,0,135,210,890,50,0,0,0,155,0,0,0,0,615,615,1440
2020,20201110202225,1,6,1,1,4977872.058184,33,2,100,5,5,55400,217,5,99,1,345,0,0,65,45,590,0,0,15,0,195,120,65,0,0,570,570,1440
2020,20201110202232,1,16,1,1,6031144.832475,44,2,131,1,4,52100,321,1,1,0,338,0,0,75,87,225,0,0,120,0,60,60,25,0,450,210,210,1440
2020,20201110202233,2,12,1,1,6742351.34283,50,2,131,1,4,52140,217,5,99,1,40,0,0,170,415,520,0,0,0,10,275,0,10,0,0,520,520,1440
2020,20201110202235,2,11,1,1,5949880.415166,49,2,100,4,1,9900,214,1,1,0,0,0,0,200,255,595,0,0,0,0,360,30,0,0,0,520,520,1440
2020,20201110202236,3,15,1,1,5071978.725735,60,2,100,1,1,9900,217,1,1,0,0,0,0,20,210,640,0,0,0,0,105,0,20,0,445,630,630,1440
2020,20201110202237,1,15,1,1,2930214.931256,74,2,100,6,1,9900,217,5,99,0,0,280,0,30,235,510,105,0,30,0,120,60,20,0,0,465,465,1390
2020,20201110202247,2,13,1,1,3470579.82054,61,2,100,1,1,9900,316,1,2,0,0,300,0,105,285,510,0,0,60,0,160,0,20,0,0,510,510,1440
2020,20201110202250,3,8,1,1,1.3491231475345E7,62,1,110,4,1,9900,215,1,1,0,0,0,0,10,35,530,0,0,15,0,830,0,20,0,0,510,510,1440
2020,20201110202252,4,9,1,1,1.581069673496E7,66,2,100,6,1,9900,217,1,2,0,0,0,0,25,70,605,60,0,20,0,120,0,40,0,480,560,560,1420
2020,20201110202259,3,11,1,1,5046172.662298,47,2,110,3,1,9900,112,1,1,0,0,0,0,60,0,330,0,0,0,0,420,0,50,0,580,300,300,1440
2020,20201110202260,3,2,1,1,1.3277384019676E7,62,1,100,4,1,9900,112,5,99,0,0,0,0,0,120,660,0,0,0,0,660,0,0,0,0,660,660,1440
2020,20201110202267,4,16,1,1,1.0419809532235E7,36,1,131,6,5,50000,217,1,1,0,0,0,0,60,70,585,120,0,0,0,60,0,0,0,485,550,550,1380
2020,20201110202276,3,11,1,1,1.006630800096E7,31,2,100,1,1,9900,112,1,2,1,125,0,0,30,474,480,0,0,40,0,120,0,96,0,0,480,480,1365
2020,20201110202282,3,11,1,1,1.1650942877802E7,28,1,100,1,1,9900,213,1,1,0,0,0,0,60,0,530,0,0,330,0,420,0,100,0,0,450,450,1440
2020,20201110202283,1,13,1,1,6402304.911481,69,1,100,1,1,9900,112,5,99,0,0,0,0,70,10,630,0,0,1,0,719,0,10,0,0,630,630,1440
2020,20201110202285,3,8,1,1,1.1765208217134E7,29,1,100,6,1,9900,217,1,2,0,0,0,0,55,45,715,0,0,30,0,510,30,40,0,0,625,625,1425
2020,20201110202288,2,15,1,1,3349826.139575,55,1,100,4,1,9900,214,2,1,0,0,0,0,75,290,660,0,0,35,0,120,0,260,0,0,630,630,1440
2020,20201110202290,3,9,1,1,6599709.704361,63,2,110,2,1,9900,214,1,1,0,0,0,0,20,10,720,0,0,40,0,20,130,65,0,435,635,635,1440
2020,20201110202292,2,14,1,1,8771371.307061,60,2,110,4,1,9900,112,1,1,0,0,0,0,45,30,855,0,0,0,0,510,0,0,0,0,855,855,1440
2020,20201110202299,3,15,1,1,1.9522971886701E7,75,1,100,1,1,9900,112,5,99,0,0,15,0,75,201,524,60,0,30,0,480,25,30,0,0,463,463,1440
2020,20201110202300,3,14,1,1,2.4085820893678E7,85,1,110,1,1,9900,112,5,99,0,0,0,0,70,70,1045,0,0,0,0,220,0,0,0,0,920,920,1405
2020,20201110202308,2,7,1,1,2084139.233356,85,1,100,1,1,9900,213,5,99,0,0,0,0,120,60,630,0,0,0,0,600,30,0,0,0,630,630,1440
2020,20201110202310,3,6,1,1,1.2375511633837E7,41,1,110,6,1,9900,112,5,99,0,0,0,0,120,10,670,0,0,0,0,640,0,0,0,0,645,645,1440
2020,20201110202312,4,16,1,1,8700035.89072,50,1,100,2,1,9900,217,1,1,0,0,0,0,30,45,527,0,0,0,0,150,0,120,0,568,480,480,1440
2020,20201110202315,4,11,1,1,7203588.730831,54,1,100,3,1,9900,112,4,99,0,0,0,0,30,100,630,0,0,20,0,630,0,30,0,0,620,620,1440
2020,20201110202321,3,4,1,1,7388301.456619,55,2,100,1,4,26010,112,5,99,1,175,0,0,130,140,470,0,0,25,0,384,0,91,0,0,420,420,1415
2020,20201110202325,3,15,1,1,1.1664021448473E7,76,1,100,1,1,9900,316,5,99,0,0,0,0,45,70,370,90,0,90,0,585,0,20,110,0,325,325,1380
2020,20201110202327,1,10,1,1,2400134.508899,58,2,100,3,1,9900,112,1,1,0,0,0,0,30,365,705,0,0,120,0,190,0,30,0,0,570,570,1440
2020,20201110202332,3,11,1,1,3617274.436964,80,1,100,1,1,9900,112,5,99,0,50,0,0,225,0,540,0,0,0,0,600,0,25,0,0,540,540,1440
2020,20201110202333,4,2,1,1,4.0114596971439E7,48,2,100,1,4,20000,107,5,99,1,60,0,0,120,540,570,0,0,0,0,90,60,0,0,0,540,540,1440
2020,20201110202336,4,15,1,1,2528852.242095,45,2,100,6,2,11000,321,1,2,0,0,0,0,120,30,620,0,0,0,0,20,80,31,0,539,525,525,1440
2020,20201110202338,1,16,1,1,5270573.506911,52,2,100,6,1,9900,217,1,1,0,0,0,0,40,0,589,0,0,0,0,220,330,21,0,240,559,559,1440
2020,20201110202347,4,9,1,1,1.5340083360985E7,80,2,100,1,1,9900,112,1,1,0,0,0,0,50,0,600,0,0,0,0,130,0,5,0,595,540,540,1380
2020,20201110202348,2,14,1,1,5.4395484822348E7,44,1,110,1,5,60031,112,1,1,1,5,0,0,60,0,470,0,0,0,70,0,0,100,0,735,425,425,1440
2020,20201110202349,3,11,1,1,1.6475787679057E7,52,2,100,1,1,9900,110,1,1,0,0,0,0,45,100,530,0,0,0,0,250,0,40,0,475,510,510,1440
2020,20201110202351,2,15,1,1,2648194.179363,37,2,100,1,1,9900,214,1,2,1,45,0,0,15,215,655,0,0,90,0,330,0,60,0,0,655,655,1410
2020,20201110202359,2,15,1,1,5646052.168036,52,1,100,6,1,9900,214,1,1,0,0,20,0,45,270,560,0,0,20,0,491,0,34,0,0,540,540,1440
2020,20201110202360,1,14,1,1,2461416.593825,68,2,100,4,1,9900,112,1,1,0,0,0,0,68,94,518,0,0,30,0,240,0,40,0,450,408,408,1440
2020,20201110202362,2,15,1,1,9796850.364428,65,2,100,1,1,9900,214,1,1,0,0,0,0,45,90,510,0,0,0,0,250,0,50,0,495,480,480,1440
2020,20201110202364,3,12,1,1,4199608.593591,51,1,100,6,1,9900,112,1,1,0,0,0,0,75,145,660,0,0,45,0,485,0,30,0,0,630,630,1440
2020,20201110202365,1,15,1,1,7684543.503644,51,1,100,1,1,9900,217,4,99,1,300,0,0,20,85,655,0,0,0,0,260,0,0,0,120,640,640,1440
2020,20201110202372,3,12,1,1,1.5696890273796E7,34,2,100,1,1,9900,112,1,2,1,50,0,0,45,70,705,0,0,60,0,460,0,50,0,0,680,680,1440
2020,20201110202379,2,15,1,1,1.1988414888663E7,47,2,100,6,1,9900,217,1,1,1,2,0,0,75,120,600,0,0,0,0,200,0,10,0,433,565,565,1440
2020,20201110202386,4,9,1,1,5558812.475795,53,2,100,4,1,9900,217,1,2,1,30,0,0,165,50,480,0,0,0,0,30,0,65,0,620,465,465,1440
2020,20201110202387,1,13,1,1,6535721.65734,37,2,110,1,5,60070,217,5,99,1,140,0,180,30,170,530,0,0,0,0,270,120,0,0,0,530,530,1440
2020,20201110202391,4,16,1,1,6041859.924775,38,2,110,1,1,9900,217,1,1,0,0,0,0,0,90,945,0,0,0,0,240,0,0,0,165,945,945,1440
2020,20201110202394,3,10,1,1,6844608.867233,44,2,100,4,5,20000,112,1,2,1,0,0,0,40,150,815,0,0,0,0,375,60,0,0,0,778,778,1440
2020,20201110202403,3,14,1,1,1.6619529636592E7,34,2,100,1,1,9900,316,1,1,0,0,0,0,50,120,600,0,0,10,0,240,0,360,0,60,585,585,1440
2020,20201110202404,2,10,1,1,5043296.16664,55,1,131,1,4,51300,213,1,1,0,0,0,0,110,90,840,0,10,0,0,370,0,20,0,0,780,780,1440
2020,20201111200004,2,15,1,1,1.9432866409144E7,53,2,100,1,1,9900,214,1,2,0,0,0,0,20,195,420,0,0,90,0,265,0,50,0,400,330,330,1440
2020,20201111200043,3,15,1,1,3.4767026207579E7,20,1,100,6,1,9900,213,1,2,0,0,0,210,60,0,495,0,0,0,0,300,0,30,0,345,495,495,1440
2020,20201111200081,4,16,1,1,7087968.354883,44,1,100,1,1,9900,316,1,1,1,145,0,0,90,30,590,0,0,15,0,390,145,35,0,0,525,525,1440
2020,20201111200125,2,8,1,1,1.6970735738334E7,22,2,100,6,1,9900,217,1,1,0,0,1,0,20,0,740,0,0,105,140,279,0,155,0,0,740,740,1440
2020,20201111200132,4,16,1,1,8070774.300848,16,1,131,6,1,9900,110,5,99,0,0,0,360,105,0,660,0,0,0,0,90,0,0,225,0,600,600,1440
2020,20201111200146,3,15,1,1,9054226.748925,21,1,100,6,5,20000,112,1,1,0,0,0,0,60,90,780,0,0,0,0,450,0,60,0,0,720,720,1440
2020,20201111200163,4,10,1,1,1.0790696241272E7,23,2,100,1,1,9900,213,2,2,0,0,292,0,60,216,735,0,0,0,0,135,0,2,0,0,735,735,1440
2020,20201111200178,3,1,1,1,1.7686253236049E7,21,1,100,6,1,9900,112,5,99,0,0,0,0,40,530,630,0,0,0,0,240,0,0,0,0,630,630,1440
2020,20201111200194,3,11,1,1,1.3844527124071E7,22,2,100,1,1,9900,111,5,99,1,80,10,0,30,30,685,0,255,0,0,120,0,230,0,0,685,685,1440
2020,20201111200203,2,10,1,1,5858503.940716,16,1,100,6,1,9900,110,5,99,0,0,10,0,20,180,790,0,0,155,0,120,0,165,0,0,775,775,1440
2020,20201111200206,1,15,1,1,1.2681647658491E7,19,2,100,6,1,9900,214,2,2,0,0,0,120,105,0,540,0,0,60,72,493,0,50,0,0,540,540,1440
2020,20201111200212,1,12,1,1,9251343.42477,16,1,100,6,1,9900,110,5,99,0,0,120,0,40,0,620,10,0,0,0,530,0,120,0,0,510,510,1440
2020,20201111200285,4,8,1,1,2.6752058005958E7,17,2,100,6,1,9900,111,5,99,0,12,0,440,67,100,558,0,0,0,0,238,0,25,0,0,488,488,1440
2020,20201111200291,4,15,1,1,2.7250204521432E7,17,1,100,6,2,11000,111,5,99,0,0,0,345,45,0,600,0,0,0,0,450,0,0,0,0,600,600,1440
2020,20201111200300,4,15,1,1,7726147.787185,16,2,131,6,1,9900,110,5,99,0,0,0,180,100,0,635,0,0,90,0,120,0,70,0,120,600,600,1315
2020,20201111200311,1,16,1,1,2.7761423259972E7,25,1,100,6,1,9900,217,1,1,0,0,0,0,180,0,733,0,0,20,0,180,300,27,0,0,733,733,1440
2020,20201111200314,3,13,1,1,8927280.694734,18,2,100,2,1,9900,112,1,2,0,0,0,0,75,0,750,0,0,0,0,405,0,30,0,180,750,750,1440
2020,20201111200339,2,16,1,1,4.8621250613037E7,18,2,100,6,1,9900,111,5,99,0,0,15,285,85,0,560,343,0,7,0,105,0,40,0,0,540,540,1440
2020,20201111200516,3,14,1,1,5571756.433272,46,1,100,1,1,9900,112,1,1,0,0,0,0,80,15,410,0,0,0,0,90,0,60,0,710,360,360,1365
2020,20201111200518,3,9,1,1,6912068.168953,61,2,100,4,1,9900,112,5,99,0,0,0,0,5,5,1250,0,0,0,0,180,0,0,0,0,690,690,1440
2020,20201111200573,3,16,1,1,2386776.248808,48,1,100,1,1,9900,217,1,1,1,165,0,0,115,185,555,0,0,90,60,50,120,100,0,0,525,525,1440
2020,20201111200588,4,14,1,1,1586196.496818,47,2,100,4,1,9900,316,1,1,1,10,0,0,55,205,535,105,0,0,0,530,0,0,0,0,480,480,1440
2020,20201111200603,2,14,1,1,5015886.485558,31,2,100,6,1,9900,316,1,1,0,0,0,660,120,0,660,0,0,0,0,0,0,0,0,0,660,660,1440
